품목번호,품명(국문),품명(영문),통제번호
HSKCD,HSKNM,HSENM,CNTRLNO
9031200000,테스트벤치(Test bench).,Test benches.,9B117.
9031411000,포시미터.,Focimeters.,2B206.a.
9031411000,포시미터.,Focimeters.,2B206.a.
9031411000,포시미터.,Focimeters.,2B206.b.
9031411000,포시미터.,Focimeters.,2B206.b.
9031411000,포시미터.,Focimeters.,6A005.f.
9031411000,포시미터.,Focimeters.,6A005.f.
9031412000,반도체웨이퍼 표면의 파티클 오염상태 측정용.,For measuring surface particulate contamination on semiconductor wafers.,2B006.a.
9031412000,반도체웨이퍼 표면의 파티클 오염상태 측정용.,For measuring surface particulate contamination on semiconductor wafers.,2B006.a.
9031419000,기타.,Other.,2B006.a.
9031419000,기타.,Other.,2B006.a.
9031419000,기타.,Other.,2B006.b.1.a.
9031419000,기타.,Other.,2B006.b.1.a.
9031419000,기타.,Other.,2B006.b.1.c.
9031419000,기타.,Other.,2B006.b.1.c.
9031419000,기타.,Other.,2B006.b.1.d.
9031419000,기타.,Other.,2B006.b.1.d.
9031419000,기타.,Other.,2B006.b.2.
9031419000,기타.,Other.,2B006.b.2.
9031419000,기타.,Other.,2B006.c.
9031419000,기타.,Other.,2B006.c.
9031419000,기타.,Other.,2B206.a.
9031419000,기타.,Other.,2B206.a.
9031419000,기타.,Other.,2B206.b.
9031419000,기타.,Other.,2B206.b.
9031419000,기타.,Other.,3B001.f.
9031419000,기타.,Other.,3B001.f.
9031419000,기타.,Other.,6A005.f.
9031419000,기타.,Other.,6A005.f.
9031491000,광학식 표면 테스터.,Optical surface testers.,2B006.c.
9031491000,광학식 표면 테스터.,Optical surface testers.,2B006.c.
9031491000,광학식 표면 테스터.,Optical surface testers.,2B206.a.
9031491000,광학식 표면 테스터.,Optical surface testers.,2B206.a.
9031491000,광학식 표면 테스터.,Optical surface testers.,2B206.b.
9031491000,광학식 표면 테스터.,Optical surface testers.,2B206.b.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.a.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.a.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.1.a.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.1.a.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.1.c.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.1.c.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.1.d.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.1.d.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.2.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B006.b.2.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B206.a.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B206.a.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B206.b.
9031492000,광학식 각도계와 앵글게이지.,Optical goniometers or angle gauges.,2B206.b.
9031493000,포시미터.,Focimeters.,2B006.b.1.a.
9031493000,포시미터.,Focimeters.,2B006.b.1.a.
9031493000,포시미터.,Focimeters.,2B006.c.
9031493000,포시미터.,Focimeters.,2B006.c.
9031493000,포시미터.,Focimeters.,2B206.a.
9031493000,포시미터.,Focimeters.,2B206.a.
9031493000,포시미터.,Focimeters.,2B206.b.
9031493000,포시미터.,Focimeters.,2B206.b.
9031494010,반도체 제조공정의 것.,For the purpose of semiconductor manufacturing.,2B006.b.1.a.
9031494010,반도체 제조공정의 것.,For the purpose of semiconductor manufacturing.,2B006.b.1.a.
9031494090,기타.,Other.,6A005.f.
9031494090,기타.,Other.,6A005.f.
9031499000,기타.,Other.,6A004.f
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,2B006.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,2B006.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,2B206.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,2B206.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,2B228.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,2B228.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.c.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.c.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.d.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.d.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.e.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.1.e.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.a.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.a.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.c.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.c.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.e.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.e.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.f.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.a.2.f.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A001.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A108.a.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A108.a.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A108.b.2.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,6A108.b.2.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A002.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A002.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A002.a.2.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A002.a.2.b.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A003.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A003.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A008.
9031801000,초음파 어군탐지기.,Ultrasonic fish finders.,7A008.
9031802000,로드셀.,Load-cells.,5A101.
9031802000,로드셀.,Load-cells.,5A101.
9031809010,내연기관 특성 시험기.,Equipment for testing the characteristics of internal combustion engines.,9B007.
9031809010,내연기관 특성 시험기.,Equipment for testing the characteristics of internal combustion engines.,9B007.
9031809030,면적계.,Planimeters.,6B004.a.
9031809030,면적계.,Planimeters.,6B004.a.
9031809030,면적계.,Planimeters.,6B004.b.
9031809030,면적계.,Planimeters.,6B004.b.
9031809040,구면계.,Spherometers.,6B004.a.
9031809040,구면계.,Spherometers.,6B004.a.
9031809040,구면계.,Spherometers.,6B004.b.
9031809040,구면계.,Spherometers.,6B004.b.
9031809060,초음파 두께 측정기.,Ultra-sonic thickness measuring instruments.,1B001.
9031809060,초음파 두께 측정기.,Ultra-sonic thickness measuring instruments.,1B001.
9031809099,기타.,Other.,1A004.a.
9031809099,기타.,Other.,1A004.a.
9031809099,기타.,Other.,2B006.
9031809099,기타.,Other.,2B006.a.
9031809099,기타.,Other.,2B006.a.
9031809099,기타.,Other.,2B006.b.1.a.
9031809099,기타.,Other.,2B006.b.1.c.
9031809099,기타.,Other.,2B006.b.1.d.
9031809099,기타.,Other.,2B006.b.2.
9031809099,기타.,Other.,2B006.b.2.
9031809099,기타.,Other.,2B006.c.
9031809099,기타.,Other.,2B006.c.
9031809099,기타.,Other.,2B116.
9031809099,기타.,Other.,2B116.
9031809099,기타.,Other.,2B119.
9031809099,기타.,Other.,2B119.
9031809099,기타.,Other.,2B120.
9031809099,기타.,Other.,2B120.
9031809099,기타.,Other.,2B121.
9031809099,기타.,Other.,2B121.
9031809099,기타.,Other.,2B351.
9031809099,기타.,Other.,2B351.
9031809099,기타.,Other.,3A002.c.
9031809099,기타.,Other.,3A002.c.
9031809099,기타.,Other.,3A002.e.
9031809099,기타.,Other.,3A002.e.
9031809099,기타.,Other.,3A002.f.
9031809099,기타.,Other.,3A002.f.
9031809099,기타.,Other.,3A002.g.
9031809099,기타.,Other.,3A002.g.
9031809099,기타.,Other.,3B002.
9031809099,기타.,Other.,3B002.
9031809099,기타.,Other.,5A101.
9031809099,기타.,Other.,5A101.
9031809099,기타.,Other.,6A001.a.1.
9031809099,기타.,Other.,6A001.a.1.
9031809099,기타.,Other.,6A001.a.2.
9031809099,기타.,Other.,6A001.a.2.
9031809099,기타.,Other.,6A001.b.
9031809099,기타.,Other.,6A001.b.
9031809099,기타.,Other.,6A002.a.1.
9031809099,기타.,Other.,6A002.a.1.
9031809099,기타.,Other.,6A002.a.3.d.
9031809099,기타.,Other.,6A002.a.3.d.
9031809099,기타.,Other.,6A002.a.3.e.
9031809099,기타.,Other.,6A002.a.3.e.
9031809099,기타.,Other.,6A002.a.3.g.
9031809099,기타.,Other.,6A002.a.3.g.
9031809099,기타.,Other.,6A004.f
9031809099,기타.,Other.,6A005.f.2.
9031809099,기타.,Other.,6A005.f.2.
9031809099,기타.,Other.,6A005.f.3.
9031809099,기타.,Other.,6A005.f.3.
9031809099,기타.,Other.,6A006.a.
9031809099,기타.,Other.,6A006.a.
9031809099,기타.,Other.,6A006.c.
9031809099,기타.,Other.,6A006.c.
9031809099,기타.,Other.,6A006.d.
9031809099,기타.,Other.,6A006.d.
9031809099,기타.,Other.,6A007.b.
9031809099,기타.,Other.,6A007.b.
9031809099,기타.,Other.,6A102.
9031809099,기타.,Other.,6A102.
9031809099,기타.,Other.,6A107.
9031809099,기타.,Other.,6A107.
9031809099,기타.,Other.,6A225.
9031809099,기타.,Other.,6A225.
9031809099,기타.,Other.,6B007.
9031809099,기타.,Other.,6B007.
9031809099,기타.,Other.,7A003.
9031809099,기타.,Other.,7A003.
9031809099,기타.,Other.,7A008.
9031809099,기타.,Other.,7A008.
9031809099,기타.,Other.,7A103.b.
9031809099,기타.,Other.,7A103.b.
9031809099,기타.,Other.,7A103.c.
9031809099,기타.,Other.,7A103.c.
9031809099,기타.,Other.,7B001.
9031809099,기타.,Other.,7B001.
9031809099,기타.,Other.,7B002.
9031809099,기타.,Other.,7B002.
9031809099,기타.,Other.,7B003.
9031809099,기타.,Other.,7B003.
9031809099,기타.,Other.,7B102.
9031809099,기타.,Other.,7B102.
9031809099,기타.,Other.,7B103.
9031809099,기타.,Other.,7B103.
9031809099,기타.,Other.,9A109.
9031809099,기타.,Other.,9A109.
9031809099,기타.,Other.,9B002.
9031809099,기타.,Other.,9B002.
9031809099,기타.,Other.,9B003.
9031809099,기타.,Other.,9B003.
9031809099,기타.,Other.,9B005.
9031809099,기타.,Other.,9B005.
9031809099,기타.,Other.,9B007.
9031809099,기타.,Other.,9B007.
9031809099,기타.,Other.,9B008.
9031809099,기타.,Other.,9B008.
9031809099,기타.,Other.,9B010.
9031809099,기타.,Other.,9B010.
9031809099,기타.,Other.,9B106.a.
9031809099,기타.,Other.,9B106.a.
9031809099,기타.,Other.,9B107.
9031809099,기타.,Other.,9B115.
9031809099,기타.,Other.,9B115.
9031809099,기타.,Other.,9B116.
9031809099,기타.,Other.,9B116.
9031909000,기타.,Other.,1B001.f.
9031909000,기타.,Other.,1B001.f.
9031909000,기타.,Other.,6A004.f
9031909000,기타.,Other.,7A001.
9031909000,기타.,Other.,7A001.
9031909000,기타.,Other.,7A002.
9031909000,기타.,Other.,7A002.
9031909000,기타.,Other.,7A002.a.2.b.
9031909000,기타.,Other.,7A002.a.2.b.
9031909000,기타.,Other.,7A003.
9031909000,기타.,Other.,7A003.
9031909000,기타.,Other.,7A101.
9031909000,기타.,Other.,7A101.
9031909000,기타.,Other.,7A102.
9031909000,기타.,Other.,7A102.
9031909000,기타.,Other.,9B003.
9031909000,기타.,Other.,9B003.
9032899090,기타.,Other.,2B352.j
9033000000,제90류의 기계ㆍ기기ㆍ장치ㆍ장비용 부분품과 부속품(이 류에 따로 분류되지 않은 것으로 한정한다).,Parts and accessories (not specified or included elsewhere in this Chapter) for machines  appliances  instruments or apparatus of Chapter 90..,2B006.b.1.d.
9033000000,제90류의 기계ㆍ기기ㆍ장치ㆍ장비용 부분품과 부속품(이 류에 따로 분류되지 않은 것으로 한정한다).,Parts and accessories (not specified or included elsewhere in this Chapter) for machines  appliances  instruments or apparatus of Chapter 90..,2B116.
9033000000,제90류의 기계ㆍ기기ㆍ장치ㆍ장비용 부분품과 부속품(이 류에 따로 분류되지 않은 것으로 한정한다).,Parts and accessories (not specified or included elsewhere in this Chapter) for machines  appliances  instruments or apparatus of Chapter 90..,6A005.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A005.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A005.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A006.c.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A006.c.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A007.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A007.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A008.a.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A008.a.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A008.b.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A008.b.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A008.c.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A008.c.
9301200000,로켓발사기  화염발사기  유탄발사기  어뢰발사관과 이와 유사한 발사장치.,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors.,9A009.
